19:31:24.756 | [master] | [pool-12-thread-1] | INFO  | com.example.util.EC2Utils$ | isStaticConfig = true
19:48:44.358 | [master] | [pool-12-thread-1] | INFO  | com.example.util.EC2Utils$ | isStaticConfig = true
19:48:44.387 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | using config without binds
19:48:44.389 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [34m---[ClusterConfig]-------------[0m
19:48:44.395 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | current=NodeConfig(192.168.10.202,2551,,)
19:48:44.396 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | name=ClusterSystem
19:48:44.397 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,2551,,)
19:48:44.397 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,5000,,)
19:48:44.397 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,3000,,)
19:48:44.397 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | roles=List(frontend)
19:48:44.398 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | seeds:
19:48:44.399 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:48:44.399 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:48:44.399 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:48:44.399 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [34m-------------------------------[0m
19:48:44.399 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [32m---[ActorSystemConfig]-------------[0m
19:48:44.401 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.hostname=Success(192.168.10.202)
19:48:44.402 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.port=Success(2551)
19:48:44.403 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.roles=Success([frontend])
19:48:44.404 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-hostname=Success()
19:48:44.404 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-port=Success()
19:48:44.405 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.seed-nodes=
19:48:44.405 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:48:44.406 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:48:44.406 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:48:44.406 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [32m-----------------------------------[0m
19:48:45.218 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | akka.event.slf4j.Slf4jLogger | Slf4jLogger started
19:48:45.557 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | akka.remote.Remoting | Starting remoting
19:48:46.114 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | akka.remote.Remoting | Remoting started; listening on addresses :[akka.tcp://ClusterSystem@192.168.10.202:2551]
19:48:46.149 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Starting up...
19:48:46.291 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Registered cluster JMX MBean [akka:type=Cluster,port=2551]
19:48:46.291 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Started up successfully
19:48:46.347 | [master] | [pool-12-thread-1] | INFO  | com.example.util.EC2Utils$ | isStaticConfig = true
19:48:46.348 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | using config without binds
19:48:46.348 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [34m---[ClusterConfig]-------------[0m
19:48:46.349 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | current=NodeConfig(192.168.10.202,2551,,)
19:48:46.355 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | name=ClusterSystem
19:48:46.356 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,2551,,)
19:48:46.356 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,5000,,)
19:48:46.356 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,3000,,)
19:48:46.356 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | roles=List(client)
19:48:46.356 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | seeds:
19:48:46.356 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:48:46.357 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:48:46.357 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:48:46.357 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [34m-------------------------------[0m
19:48:46.357 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [32m---[ActorSystemConfig]-------------[0m
19:48:46.357 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.hostname=Success(192.168.10.202)
19:48:46.357 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.port=Success(2551)
19:48:46.357 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.roles=Success([client])
19:48:46.357 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-hostname=Success()
19:48:46.358 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-port=Success()
19:48:46.358 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.seed-nodes=
19:48:46.358 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:48:46.358 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:48:46.358 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:48:46.358 | [master] | [pool-12-thread-1] | INFO  | com.example.util.ClusterUtils$ | [32m-----------------------------------[0m
19:48:46.377 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Metrics collection has started successfully
19:48:46.442 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | akka.event.slf4j.Slf4jLogger | Slf4jLogger started
19:48:46.456 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | com.example.MasterActor | [34m[preStart] subscribing cluster events...[0m
19:48:46.470 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | akka.remote.Remoting | Starting remoting
19:48:46.477 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | com.example.MasterActor | [31munknown event: CurrentClusterState(TreeSet(), Set(), Set(), None, Map())[0m
19:48:46.548 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | ERROR | a.r.transport.netty.NettyTransport | failed to bind to /192.168.10.202:2551, shutting down Netty transport
19:48:46.616 | [master] | [ClusterSystem-akka.actor.default-dispatcher-22] | WARN  | a.r.transport.netty.NettyTransport | Remote connection to [null] failed with java.net.ConnectException: Connection refused: /192.168.10.202:5000
19:48:46.619 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Shutting down remote daemon.
19:48:46.625 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Remote daemon shut down; proceeding with flushing remote transports.
19:48:46.627 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | ERROR | akka.remote.Remoting | Remoting system has been terminated abrubtly. Attempting to shut down transports
19:48:46.636 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Remoting shut down.
19:48:46.641 | [master] | [ClusterSystem-akka.actor.default-dispatcher-22] | WARN  | a.remote.ReliableDeliverySupervisor | Association with remote system [akka.tcp://ClusterSystem@192.168.10.202:5000] has failed, address is now gated for [5000] ms. Reason: [Association failed with [akka.tcp://ClusterSystem@192.168.10.202:5000]] Caused by: [Connection refused: /192.168.10.202:5000]
19:48:46.643 | [master] | [ClusterSystem-akka.actor.default-dispatcher-22] | WARN  | a.r.transport.netty.NettyTransport | Remote connection to [null] failed with java.net.ConnectException: Connection refused: /192.168.10.202:3000
19:48:46.668 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-383620921] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [1] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:48:46.672 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | WARN  | a.remote.ReliableDeliverySupervisor | Association with remote system [akka.tcp://ClusterSystem@192.168.10.202:3000] has failed, address is now gated for [5000] ms. Reason: [Association failed with [akka.tcp://ClusterSystem@192.168.10.202:3000]] Caused by: [Connection refused: /192.168.10.202:3000]
19:48:46.672 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-383620921] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [2] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:48:46.675 | [master] | [ClusterSystem-akka.actor.default-dispatcher-15] | INFO  | akka.actor.LocalActorRef | Message [akka.remote.EndpointWriter$AckIdleCheckTimer$] from Actor[akka://ClusterSystem/system/endpointManager/reliableEndpointWriter-akka.tcp%3A%2F%2FClusterSystem%40192.168.10.202%3A5000-0/endpointWriter#-410293428] to Actor[akka://ClusterSystem/system/endpointManager/reliableEndpointWriter-akka.tcp%3A%2F%2FClusterSystem%40192.168.10.202%3A5000-0/endpointWriter#-410293428] was not delivered. [3] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:48:47.366 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-383620921] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [4] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:48:47.366 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-383620921] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [5] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:48:48.365 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-383620921] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [6] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:48:48.366 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-383620921] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [7] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:48:49.365 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-383620921] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [8] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:48:49.366 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-383620921] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [9] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:48:50.366 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#-383620921] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [10] dead letters encountered, no more dead letters will be logged. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:48:51.384 | [master] | [ClusterSystem-akka.actor.default-dispatcher-21] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Node [akka.tcp://ClusterSystem@192.168.10.202:2551] is JOINING, roles [frontend, dc-default]
19:48:51.398 | [master] | [ClusterSystem-akka.actor.default-dispatcher-15] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Leader is moving node [akka.tcp://ClusterSystem@192.168.10.202:2551] to [Up]
19:48:51.406 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | com.example.MasterActor | [34m[registerOnMemberUp] ...[0m
19:48:51.407 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | com.example.MasterActor | [42mSELF[0m[44mRegister member Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Up)[0m
19:49:29.214 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Marked address [akka.tcp://ClusterSystem@192.168.10.202:2551] as [Leaving]
19:49:29.216 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | com.example.MasterActor | [44m[M][0m[34mMemberLeft(Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Leaving))[0m
19:49:29.345 | [master] | [ClusterSystem-akka.actor.default-dispatcher-15] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Exiting (leader), starting coordinated shutdown
19:49:29.347 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Leader is moving node [akka.tcp://ClusterSystem@192.168.10.202:2551] to [Exiting]
19:49:29.347 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Exiting completed
19:49:29.349 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | com.example.MasterActor | [44m[M][0m[34mMemberExited(Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Exiting))[0m
19:49:29.351 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Shutting down...
19:49:29.355 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | com.example.MasterActor | [34m[registerOnMemberRemoved] ...[0m
19:49:29.356 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Successfully shut down
19:49:29.360 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | com.example.MasterActor | [31m[44mMember removed Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Removed) after Exiting[0m[0m
19:49:29.366 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | com.example.MasterActor | [34m[postStop] cancel selfStatus Success(true)[0m
19:49:29.367 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | com.example.MasterActor | [34m[postStop] unsubscribing cluster events...[0m
19:49:29.368 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Shutting down remote daemon.
19:49:29.369 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Remote daemon shut down; proceeding with flushing remote transports.
19:49:29.383 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Remoting shut down.
19:51:10.205 | [master] | [pool-12-thread-3] | INFO  | com.example.util.EC2Utils$ | isStaticConfig = true
19:51:10.240 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | using config without binds
19:51:10.242 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | [34m---[ClusterConfig]-------------[0m
19:51:10.252 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | current=NodeConfig(192.168.10.202,2551,,)
19:51:10.252 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | name=ClusterSystem
19:51:10.253 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,2551,,)
19:51:10.254 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,5000,,)
19:51:10.254 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,3000,,)
19:51:10.254 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | roles=List(frontend)
19:51:10.254 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | seeds:
19:51:10.255 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:51:10.256 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:51:10.256 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:51:10.256 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | [34m-------------------------------[0m
19:51:10.256 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | [32m---[ActorSystemConfig]-------------[0m
19:51:10.258 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.hostname=Success(192.168.10.202)
19:51:10.259 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.port=Success(2551)
19:51:10.261 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.roles=Success([frontend])
19:51:10.262 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-hostname=Success()
19:51:10.264 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-port=Success()
19:51:10.264 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.seed-nodes=
19:51:10.265 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:51:10.266 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:51:10.266 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:51:10.266 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | [32m-----------------------------------[0m
19:51:11.153 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | akka.event.slf4j.Slf4jLogger | Slf4jLogger started
19:51:11.404 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | akka.remote.Remoting | Starting remoting
19:51:11.897 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | akka.remote.Remoting | Remoting started; listening on addresses :[akka.tcp://ClusterSystem@192.168.10.202:2551]
19:51:11.928 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Starting up...
19:51:12.076 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Registered cluster JMX MBean [akka:type=Cluster,port=2551]
19:51:12.076 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Started up successfully
19:51:12.115 | [master] | [pool-12-thread-3] | INFO  | com.example.util.EC2Utils$ | isStaticConfig = true
19:51:12.116 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | using config without binds
19:51:12.120 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | [34m---[ClusterConfig]-------------[0m
19:51:12.120 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | current=NodeConfig(192.168.10.202,2551,,)
19:51:12.120 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | name=ClusterSystem
19:51:12.120 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,2551,,)
19:51:12.120 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,5000,,)
19:51:12.120 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,3000,,)
19:51:12.121 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | roles=List(client)
19:51:12.121 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | seeds:
19:51:12.121 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:51:12.121 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:51:12.121 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:51:12.121 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | [34m-------------------------------[0m
19:51:12.121 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | [32m---[ActorSystemConfig]-------------[0m
19:51:12.122 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.hostname=Success(192.168.10.202)
19:51:12.122 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.port=Success(2551)
19:51:12.122 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.roles=Success([client])
19:51:12.122 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-hostname=Success()
19:51:12.123 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-port=Success()
19:51:12.123 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.seed-nodes=
19:51:12.123 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:51:12.124 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:51:12.124 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:51:12.124 | [master] | [pool-12-thread-3] | INFO  | com.example.util.ClusterUtils$ | [32m-----------------------------------[0m
19:51:12.133 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Metrics collection has started successfully
19:51:12.166 | [master] | [ClusterSystem-akka.actor.default-dispatcher-6] | INFO  | akka.event.slf4j.Slf4jLogger | Slf4jLogger started
19:51:12.197 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | akka.remote.Remoting | Starting remoting
19:51:12.204 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | com.example.MasterActor | [34m[preStart] subscribing cluster events...[0m
